ID_PRC;ID_LOGRADOURO;TIPO_LOGRADOURO;NOME_LOGRADOURO;GEOMETRIA
246;63915;PRACA;SAO VICENTE DE PAULO;POLYGON ((611936.44 7800958.96, 611936.43 7800959.17, 611936.41 7800959.37, 611936.38 7800959.58, 611936.33 7800959.78, 611936.27 7800959.98, 611936.20 7800960.18, 611936.11 7800960.37, 611936.02 7800960.56, 611935.91 7800960.73, 611935.80 7800960.90, 611935.67 7800961.07, 611935.53 7800961.24, 611935.39 7800961.38, 611935.23 7800961.52, 611935.06 7800961.64, 611934.88 7800961.76, 611934.71 7800961.87, 611934.51 7800961.97, 611934.33 7800962.05, 611934.13 7800962.13, 611933.93 7800962.19, 611933.73 7800962.24, 611933.51 7800962.27, 611933.31 7800962.29, 611933.09 7800962.30, 611932.88 7800962.30, 611932.68 7800962.29, 611932.47 7800962.25, 611932.26 7800962.21, 611932.06 7800962.16, 611931.86 7800962.10, 611931.66 7800962.01, 611931.47 7800961.93, 611931.28 7800961.82, 611931.11 7800961.71, 611930.93 7800961.58, 611930.78 7800961.45, 611930.62 7800961.30, 611930.48 7800961.15, 611930.35 7800961.00, 611930.22 7800960.82, 611930.12 7800960.64, 611930.01 7800960.46, 611929.92 7800960.28, 611929.85 7800960.09, 611929.78 7800959.88, 611929.73 7800959.67, 611929.68 7800959.47, 611929.66 7800959.27, 611929.65 7800959.06, 611929.65 7800958.85, 611929.66 7800958.65, 611929.68 7800958.44, 611929.73 7800958.24, 611929.78 7800958.03, 611929.85 7800957.83, 611929.92 7800957.64, 611930.01 7800957.45, 611930.12 7800957.27, 611930.22 7800957.10, 611930.35 7800956.92, 611930.48 7800956.76, 611930.62 7800956.61, 611930.78 7800956.46, 611930.93 7800956.33, 611931.11 7800956.20, 611931.28 7800956.09, 611931.47 7800955.99, 611931.66 7800955.90, 611931.86 7800955.82, 611932.06 7800955.76, 611932.26 7800955.71, 611932.47 7800955.67, 611932.68 7800955.63, 611932.88 7800955.62, 611933.09 7800955.62, 611933.31 7800955.63, 611933.51 7800955.65, 611933.73 7800955.68, 611933.93 7800955.73, 611934.13 7800955.79, 611934.33 7800955.86, 611934.51 7800955.95, 611934.71 7800956.04, 611934.88 7800956.15, 611935.06 7800956.27, 611935.23 7800956.40, 611935.39 7800956.54, 611935.53 7800956.68, 611935.67 7800956.84, 611935.80 7800957.01, 611935.91 7800957.18, 611936.02 7800957.35, 611936.11 7800957.55, 611936.20 7800957.74, 611936.27 7800957.93, 611936.33 7800958.13, 611936.38 7800958.34, 611936.41 7800958.54, 611936.43 7800958.74, 611936.44 7800958.96))
247;303587;PRACA;ANTONIO MACHADO;POLYGON ((612155.67 7801961.01, 612147.91 7801953.85, 612134.67 7801944.57, 612122.67 7801938.01, 612111.42 7801932.56, 612119.82 7801927.59, 612129.49 7801919.49, 612140.55 7801915.30, 612145.31 7801911.11, 612153.15 7801901.78, 612173.78 7801963.47, 612185.03 7801995.58, 612172.71 7801978.78, 612163.11 7801967.49, 612155.67 7801961.01))
248;300262;PRACA;LUCIA COIMBRA;POLYGON ((611463.30 7802308.71, 611463.28 7802309.29, 611463.23 7802309.86, 611463.14 7802310.44, 611463.02 7802311.00, 611462.84 7802311.56, 611462.65 7802312.11, 611462.42 7802312.64, 611462.15 7802313.15, 611461.86 7802313.66, 611461.54 7802314.14, 611461.18 7802314.60, 611460.80 7802315.04, 611460.39 7802315.45, 611459.95 7802315.84, 611459.50 7802316.19, 611459.03 7802316.53, 611458.52 7802316.82, 611458.00 7802317.09, 611457.47 7802317.33, 611456.92 7802317.53, 611456.37 7802317.70, 611455.78 7802317.84, 611455.23 7802317.93, 611454.63 7802318.00, 611454.05 7802318.02, 611453.46 7802318.01, 611452.89 7802317.97, 611452.31 7802317.89, 611451.73 7802317.77, 611451.16 7802317.62, 611450.62 7802317.44, 611450.07 7802317.22, 611449.55 7802316.96, 611449.05 7802316.68, 611448.55 7802316.37, 611448.09 7802316.02, 611447.63 7802315.65, 611447.20 7802315.25, 611446.82 7802314.82, 611446.45 7802314.37, 611446.11 7802313.90, 611445.79 7802313.41, 611445.51 7802312.90, 611445.27 7802312.38, 611445.06 7802311.83, 611444.87 7802311.29, 611444.73 7802310.72, 611444.63 7802310.15, 611444.55 7802309.58, 611444.52 7802309.00, 611444.52 7802308.42, 611444.55 7802307.84, 611444.63 7802307.27, 611444.73 7802306.70, 611444.87 7802306.13, 611445.06 7802305.59, 611445.27 7802305.04, 611445.51 7802304.53, 611445.79 7802304.02, 611446.11 7802303.53, 611446.45 7802303.06, 611446.82 7802302.61, 611447.20 7802302.18, 611447.63 7802301.78, 611448.09 7802301.41, 611448.55 7802301.06, 611449.05 7802300.75, 611449.55 7802300.47, 611450.07 7802300.21, 611450.62 7802299.99, 611451.16 7802299.81, 611451.73 7802299.66, 611452.31 7802299.54, 611452.89 7802299.46, 611453.46 7802299.42, 611454.05 7802299.41, 611454.63 7802299.43, 611455.23 7802299.50, 611455.78 7802299.59, 611456.37 7802299.73, 611456.92 7802299.90, 611457.47 7802300.10, 611458.00 7802300.34, 611458.52 7802300.61, 611459.03 7802300.90, 611459.50 7802301.24, 611459.95 7802301.59, 611460.39 7802301.98, 611460.80 7802302.39, 611461.18 7802302.83, 611461.54 7802303.29, 611461.86 7802303.77, 611462.15 7802304.28, 611462.42 7802304.79, 611462.65 7802305.31, 611462.84 7802305.86, 611463.02 7802306.42, 611463.14 7802306.98, 611463.23 7802307.56, 611463.28 7802308.13, 611463.30 7802308.71))
249;127713;PRACA;REPUBLICA DO IRAQUE;POLYGON ((612914.21 7799878.08, 612924.25 7799886.27, 612930.93 7799895.84, 612936.55 7799906.93, 612941.71 7799920.15, 612947.94 7799942.62, 612951.74 7799958.11, 612957.97 7799980.44, 612964.09 7800007.80, 612971.38 7800039.39, 612976.19 7800060.79, 612974.90 7800061.58, 612964.35 7800042.86, 612951.89 7800020.69, 612943.23 7800007.02, 612931.99 7799991.15, 612917.64 7799974.97, 612906.17 7799964.34, 612893.64 7799954.70, 612884.45 7799948.32, 612870.38 7799937.58, 612892.65 7799899.66, 612914.21 7799878.08))
6;128441;PRACA;FABRICIO SOARES DA SILVA;POLYGON ((609586.34 7810789.04, 609579.70 7810785.78, 609636.78 7810785.56, 609684.71 7810784.91, 609684.80 7810785.80, 609680.83 7810789.99, 609641.49 7810831.52, 609602.67 7810798.55, 609586.34 7810789.04))
8;46039;PRACA;MODESTINO SALES BARBOSA;POLYGON ((603990.36 7788667.45, 603987.54 7788665.64, 603983.91 7788662.33, 603982.74 7788660.49, 603982.84 7788659.43, 603983.52 7788658.00, 603985.31 7788655.79, 603986.88 7788654.35, 603990.45 7788652.33, 603992.44 7788652.32, 603994.42 7788653.11, 604014.31 7788666.76, 604045.37 7788689.57, 604046.67 7788690.59, 604046.94 7788691.63, 604046.53 7788692.39, 604045.23 7788692.57, 604042.32 7788691.66, 604007.19 7788675.01, 603990.36 7788667.45))
9;98256;PRACA;REPUBLICA DO LIBANO;POLYGON ((609955.39 7793279.60, 609955.58 7793279.60, 610010.60 7793279.96, 610012.72 7793280.13, 610014.86 7793280.33, 610016.64 7793280.95, 610018.36 7793281.80, 610019.68 7793282.76, 610020.50 7793284.45, 610020.76 7793287.16, 610020.83 7793290.27, 610020.41 7793292.70, 610018.74 7793296.21, 609998.02 7793345.77, 609996.64 7793348.59, 609994.93 7793350.21, 609992.90 7793351.38, 609990.16 7793351.92, 609987.30 7793351.71, 609984.54 7793350.56, 609958.54 7793331.68, 609918.14 7793301.92, 609904.51 7793292.02, 609901.64 7793290.05, 609899.92 7793288.27, 609899.08 7793286.46, 609898.91 7793284.95, 609898.92 7793283.38, 609900.65 7793280.96, 609903.43 7793279.56, 609955.39 7793279.60))
11;55503;PRACA;PROFESSOR GODOI BETONICO;POLYGON ((609977.61 7795096.15, 609976.86 7795092.05, 609977.45 7795090.87, 609978.19 7795090.02, 609979.16 7795089.43, 609979.96 7795089.11, 609980.80 7795088.79, 610042.98 7795100.79, 610044.20 7795101.59, 610045.38 7795103.14, 610045.91 7795105.06, 610053.62 7795135.58, 610052.95 7795136.83, 610050.70 7795139.18, 610012.16 7795180.72, 610011.34 7795181.98, 610011.41 7795184.92, 610007.55 7795189.09, 610005.97 7795189.67, 610004.69 7795189.08, 610003.31 7795188.50, 610001.97 7795186.63, 610001.60 7795185.72, 609977.61 7795096.15))
12;79358;PRACA;JOSE MENDES JUNIOR;POLYGON ((610956.79 7795512.82, 610936.53 7795435.61, 610937.59 7795432.42, 610941.22 7795432.21, 610945.48 7795435.83, 610941.01 7795439.24, 610940.36 7795445.00, 610942.50 7795454.81, 610946.76 7795458.44, 610957.00 7795460.36, 611001.79 7795485.09, 611016.72 7795493.20, 611018.61 7795495.74, 610956.79 7795512.82))
13;9916;PRACA;FRANCISCO CASTANHEIRA FILHO;POLYGON ((607643.14 7795651.73, 607637.80 7795669.84, 607626.71 7795714.20, 607625.92 7795647.11, 607643.14 7795651.73))
14;75420;PRACA;PROFESSOR COELHO E SOUZA;POLYGON ((611870.02 7796282.32, 611871.83 7796283.84, 611873.34 7796284.85, 611873.64 7796285.86, 611873.99 7796286.23, 611874.43 7796286.95, 611874.65 7796287.75, 611874.72 7796288.62, 611874.79 7796289.34, 611875.01 7796290.14, 611875.08 7796291.15, 611875.01 7796292.01, 611874.97 7796293.55, 611874.34 7796294.48, 611873.59 7796295.33, 611872.74 7796296.05, 611868.51 7796292.97, 611763.85 7796232.11, 611846.43 7796210.11, 611850.77 7796208.92, 611851.49 7796216.59, 611870.02 7796282.32))
1597;309285;PRACA;SAO MARCOS;MULTIPOLYGON (((606169.03 7790676.99, 606168.24 7790674.47, 606165.88 7790668.64, 606171.03 7790664.60, 606180.44 7790658.53, 606200.27 7790652.45, 606201.66 7790663.67, 606203.46 7790675.13, 606203.32 7790678.99, 606200.69 7790680.51, 606191.81 7790678.86, 606181.51 7790676.92, 606169.03 7790676.99)))
1978;43116;PRACA;ENGENHEIRO ANTONIO PIMENTA;MULTIPOLYGON (((612082.10 7793280.59, 612081.71 7793282.38, 612075.26 7793285.35, 612067.12 7793289.72, 612062.17 7793292.89, 612057.60 7793297.16, 612052.04 7793302.32, 612048.07 7793306.79, 612038.55 7793321.07, 612055.92 7793280.39, 612057.80 7793278.41, 612061.67 7793277.51, 612065.34 7793278.31, 612068.61 7793278.90, 612077.35 7793280.09, 612082.10 7793280.59)), ((612045.69 7793273.54, 612045.20 7793277.02, 612031.80 7793313.73, 612035.57 7793299.44, 612036.27 7793294.48, 612036.07 7793289.02, 612035.47 7793284.36, 612034.98 7793281.38, 612033.59 7793276.72, 612032.20 7793271.86, 612030.32 7793265.90, 612032.89 7793264.13, 612037.26 7793265.61, 612041.91 7793268.66, 612044.40 7793271.06, 612045.69 7793273.54)))
2038;311335;PRACA;TRES MIL QUINHENTOS E NOVENTA E NOVE;MULTIPOLYGON (((601261.32 7785980.60, 601258.46 7785988.95, 601257.22 7785989.49, 601256.17 7785989.39, 601255.18 7785988.75, 601254.29 7785987.42, 601251.43 7785978.19, 601249.59 7785973.44, 601254.98 7785975.74, 601261.32 7785980.60)), ((601247.45 7785995.84, 601241.44 7785997.55, 601240.15 7785997.85, 601239.04 7785990.38, 601238.40 7785984.49, 601242.95 7785982.14, 601244.95 7785988.30, 601247.45 7785995.84)))
2039;311336;PRACA;TRES MIL E SEISCENTOS;POLYGON ((601719.00 7785891.01, 601701.52 7785877.34, 601699.52 7785874.30, 601700.51 7785871.70, 601720.20 7785876.37, 601719.00 7785891.01))
30;17911;PRACA;CORONEL JOSE PERSILVA;POLYGON ((613547.46 7797655.38, 613512.91 7797641.19, 613512.54 7797641.01, 613512.16 7797640.83, 613511.50 7797640.52, 613510.84 7797640.22, 613510.79 7797640.18, 613510.75 7797640.15, 613510.70 7797640.11, 613510.66 7797640.07, 613510.61 7797640.02, 613510.58 7797639.97, 613510.56 7797639.92, 613510.52 7797639.87, 613510.51 7797639.81, 613510.48 7797639.75, 613510.47 7797639.72, 613510.47 7797639.69, 613510.47 7797639.66, 613510.46 7797639.62, 613510.44 7797639.59, 613510.43 7797639.56, 613510.43 7797639.52, 613510.42 7797639.49, 613510.42 7797639.46, 613510.42 7797639.43, 613510.41 7797639.39, 613510.41 7797639.36, 613510.39 7797639.33, 613510.39 7797639.29, 613510.39 7797639.26, 613510.38 7797639.22, 613510.38 7797639.19, 613510.38 7797639.16, 613510.38 7797639.12, 613510.38 7797639.09, 613510.38 7797639.06, 613510.38 7797639.03, 613510.38 7797639.00, 613510.37 7797638.98, 613510.37 7797638.95, 613510.37 7797638.92, 613510.37 7797638.89, 613510.37 7797638.86, 613510.37 7797638.83, 613510.37 7797638.80, 613510.37 7797638.77, 613510.37 7797638.74, 613510.37 7797638.71, 613510.37 7797638.68, 613510.37 7797638.65, 613510.37 7797638.62, 613510.37 7797638.59, 613510.38 7797638.56, 613510.38 7797638.53, 613510.38 7797638.50, 613510.38 7797638.47, 613510.38 7797638.44, 613510.38 7797638.41, 613510.38 7797638.38, 613510.39 7797638.35, 613510.39 7797638.32, 613510.41 7797638.29, 613510.41 7797638.26, 613510.42 7797638.23, 613510.42 7797638.20, 613510.42 7797638.18, 613510.43 7797638.15, 613510.44 7797638.12, 613510.46 7797638.09, 613510.47 7797638.06, 613510.47 7797638.03, 613510.47 7797638.00, 613510.50 7797637.98, 613510.51 7797637.95, 613510.52 7797637.92, 613510.52 7797637.89, 613510.53 7797637.86, 613510.56 7797637.83, 613510.56 7797637.80, 613510.58 7797637.78, 613510.60 7797637.75, 613510.61 7797637.72, 613510.62 7797637.69, 613510.65 7797637.67, 613510.66 7797637.64, 613510.67 7797637.61, 613510.70 7797637.59, 613510.71 7797637.56, 613510.72 7797637.54, 613510.75 7797637.51, 613510.76 7797637.49, 613510.79 7797637.46, 613510.80 7797637.44, 613510.83 7797637.42, 613510.84 7797637.39, 613510.85 7797637.37, 613510.88 7797637.35, 613510.89 7797637.33, 613510.91 7797637.30, 613510.94 7797637.28, 613510.95 7797637.26, 613510.98 7797637.24, 613510.99 7797637.22, 613511.03 7797637.20, 613511.04 7797637.18, 613511.07 7797637.16, 613511.08 7797637.13, 613511.11 7797637.11, 613511.13 7797637.09, 613511.17 7797637.07, 613511.19 7797637.04, 613511.22 7797637.01, 613511.26 7797636.98, 613511.30 7797636.95, 613511.32 7797636.92, 613511.36 7797636.89, 613511.40 7797636.86, 613511.42 7797636.83, 613511.46 7797636.81, 613511.50 7797636.78, 613511.52 7797636.75, 613511.55 7797636.72, 613511.60 7797636.70, 613511.63 7797636.67, 613511.66 7797636.64, 613511.69 7797636.61, 613511.74 7797636.59, 613511.77 7797636.56, 613511.80 7797636.53, 613511.84 7797636.50, 613511.89 7797636.48, 613511.93 7797636.45, 613511.97 7797636.42, 613512.02 7797636.40, 613512.07 7797636.38, 613512.12 7797636.36, 613512.16 7797636.34, 613512.21 7797636.32, 613512.26 7797636.30, 613512.30 7797636.28, 613512.35 7797636.27, 613512.40 7797636.26, 613512.45 7797636.24, 613512.50 7797636.23, 613543.33 7797628.23, 613545.25 7797628.23, 613546.07 7797628.68, 613546.58 7797630.02, 613553.58 7797653.30, 613553.56 7797654.39, 613552.76 7797655.22, 613551.23 7797655.76, 613549.33 7797656.01, 613547.46 7797655.38))
31;16395;PRACA;COMENDADOR NEGRAO DE LIMA;POLYGON ((611923.34 7798071.61, 611921.94 7798071.29, 611920.59 7798070.33, 611920.08 7798069.44, 611913.00 7798042.06, 611914.64 7798037.77, 611915.54 7798037.23, 611955.12 7798026.81, 611970.24 7798022.82, 611971.43 7798022.91, 611972.08 7798023.92, 611972.10 7798024.03, 611979.39 7798049.57, 611978.73 7798053.30, 611977.44 7798055.53, 611975.72 7798056.71, 611955.12 7798062.43, 611923.34 7798071.61))
32;300099;PRACA;ZUMBI DOS PALMARES;POLYGON ((615077.09 7797896.13, 615110.92 7797924.50, 615114.20 7797926.95, 615114.00 7797928.38, 615106.83 7797926.38, 615070.62 7797918.26, 615077.09 7797896.13))
33;24057;PRACA;DOZE DE DEZEMBRO;POLYGON ((609427.10 7798448.37, 609426.59 7798447.35, 609426.85 7798432.80, 609427.42 7798431.52, 609428.63 7798431.71, 609453.46 7798446.01, 609453.52 7798447.42, 609453.13 7798448.37, 609452.24 7798449.01, 609427.10 7798448.37))
34;62115;PRACA;SAO BENTO;POLYGON ((599114.65 7788880.30, 599116.62 7788879.92, 599116.78 7788880.92, 599116.72 7788882.60, 599106.01 7788947.29, 599105.10 7788948.29, 599104.02 7788948.23, 599102.98 7788947.30, 599078.70 7788926.59, 599077.47 7788925.62, 599076.27 7788924.60, 599072.37 7788921.05, 599068.68 7788917.26, 599067.11 7788914.19, 599066.68 7788910.65, 599066.70 7788907.52, 599067.35 7788904.53, 599068.57 7788901.89, 599070.02 7788899.38, 599071.18 7788897.72, 599072.49 7788896.17, 599073.65 7788895.19, 599075.00 7788894.48, 599114.65 7788880.30))
35;45833;PRACA;MINERVA;POLYGON ((598787.60 7789186.47, 598816.70 7789206.51, 598816.96 7789208.55, 598817.21 7789210.21, 598816.83 7789212.00, 598815.56 7789213.78, 598814.66 7789215.70, 598813.38 7789217.74, 598786.01 7789227.88, 598783.65 7789227.83, 598781.34 7789227.57, 598779.69 7789226.55, 598778.54 7789225.27, 598778.03 7789224.00, 598777.90 7789222.97, 598778.03 7789221.19, 598778.15 7789219.02, 598778.40 7789216.82, 598780.35 7789214.69, 598781.93 7789212.75, 598783.76 7789194.75, 598784.28 7789189.40, 598782.75 7789187.61, 598783.65 7789186.47, 598785.30 7789186.09, 598787.60 7789186.47))
36;303100;PRACA;LYDIO BANDEIRA DE MELLO;POLYGON ((604126.77 7789215.23, 604122.89 7789237.93, 604122.57 7789238.64, 604121.66 7789238.90, 604120.86 7789238.41, 604107.95 7789229.00, 604107.83 7789227.39, 604108.35 7789226.55, 604126.32 7789212.97, 604127.10 7789212.84, 604127.03 7789213.68, 604126.77 7789215.23))
2358;71403;PRACA;DO VATICANO;MULTIPOLYGON (((609549.51 7797540.64, 609541.79 7797547.58, 609532.35 7797562.22, 609529.01 7797569.42, 609526.43 7797573.75, 609524.88 7797582.68, 609525.29 7797588.65, 609524.34 7797588.69, 609519.58 7797586.10, 609515.61 7797584.12, 609509.58 7797579.97, 609504.89 7797576.29, 609503.20 7797573.70, 609502.48 7797571.11, 609502.30 7797568.82, 609503.14 7797563.28, 609520.60 7797568.70, 609525.06 7797557.56, 609531.92 7797545.15, 609535.78 7797543.95, 609549.51 7797540.64)), ((609499.39 7797554.56, 609497.66 7797559.67, 609496.14 7797564.44, 609495.70 7797567.25, 609495.70 7797569.49, 609496.02 7797573.69, 609495.81 7797573.96, 609494.60 7797573.09, 609472.60 7797557.43, 609472.84 7797556.83, 609476.07 7797557.87, 609479.45 7797558.63, 609483.86 7797559.18, 609484.40 7797558.03, 609486.37 7797558.09, 609488.96 7797557.77, 609493.08 7797556.94, 609497.71 7797555.03, 609499.19 7797554.27, 609499.39 7797554.56)), ((609512.63 7797595.97, 609472.18 7797584.99, 609475.62 7797582.76, 609487.21 7797584.18, 609495.73 7797586.86, 609505.72 7797591.09, 609512.63 7797595.97)))
1272;13182;PRACA;CARDEAL ARCO VERDE;MULTIPOLYGON (((605680.84 7793810.62, 605677.07 7793813.89, 605675.11 7793818.76, 605672.50 7793822.90, 605670.26 7793826.82, 605668.53 7793826.13, 605656.50 7793808.02, 605656.61 7793806.07, 605657.19 7793804.70, 605687.20 7793785.08, 605693.01 7793783.14, 605691.17 7793791.86, 605687.90 7793806.03, 605692.63 7793810.45, 605688.70 7793809.47, 605680.84 7793810.62)), ((605637.93 7793804.24, 605636.56 7793806.11, 605628.99 7793812.04, 605624.63 7793814.21, 605622.79 7793813.75, 605621.19 7793812.72, 605620.31 7793811.24, 605619.24 7793808.14, 605618.67 7793801.26, 605616.25 7793796.83, 605611.03 7793793.65, 605612.95 7793791.48, 605614.28 7793789.67, 605617.16 7793776.65, 605617.89 7793771.55, 605615.71 7793762.99, 605638.88 7793801.62, 605637.93 7793804.24)), ((605663.78 7793839.07, 605659.97 7793838.76, 605624.37 7793830.19, 605619.34 7793830.06, 605641.65 7793814.49, 605644.65 7793814.41, 605646.99 7793815.36, 605663.78 7793839.07)), ((605674.03 7793782.52, 605653.19 7793795.93, 605649.96 7793795.87, 605648.59 7793795.29, 605647.09 7793794.26, 605636.13 7793776.33, 605635.77 7793773.30, 605654.39 7793776.99, 605672.80 7793780.64, 605674.03 7793782.52)))
2439;53220;PRACA;PENEDO;MULTIPOLYGON (((613415.23 7799104.62, 613411.09 7799106.95, 613407.80 7799094.39, 613407.77 7799092.99, 613408.59 7799092.29, 613424.15 7799089.00, 613423.07 7799093.43, 613422.17 7799095.84, 613419.63 7799100.16, 613415.23 7799104.62)), ((613418.39 7799080.08, 613405.91 7799083.39, 613404.92 7799083.39, 613404.04 7799082.58, 613403.69 7799081.76, 613401.14 7799070.23, 613403.08 7799070.34, 613404.58 7799070.49, 613407.33 7799071.41, 613410.60 7799072.83, 613412.60 7799074.29, 613414.97 7799076.23, 613416.55 7799078.05, 613418.39 7799080.08)), ((613400.93 7799108.57, 613395.71 7799108.51, 613391.63 7799107.28, 613388.48 7799105.53, 613386.50 7799103.61, 613383.70 7799100.29, 613395.16 7799096.44, 613396.85 7799096.62, 613397.72 7799097.46, 613400.93 7799108.57)), ((613394.22 7799086.21, 613393.05 7799087.06, 613381.25 7799089.88, 613382.16 7799086.42, 613383.09 7799083.15, 613384.31 7799080.38, 613387.75 7799076.36, 613391.49 7799073.68, 613394.36 7799084.81, 613394.22 7799086.21)))
310;42835;PRACA;JORNALISTA ACHILLES REIS;POLYGON ((612279.53 7794478.69, 612299.44 7794473.10, 612299.08 7794479.96, 612298.99 7794489.24, 612300.34 7794499.48, 612302.27 7794511.95, 612305.65 7794527.11, 612308.07 7794539.38, 612313.67 7794564.50, 612315.89 7794575.52, 612317.01 7794583.92, 612315.92 7794588.00, 612315.40 7794588.98, 612314.44 7794590.34, 612313.25 7794591.43, 612311.82 7794592.03, 612310.30 7794591.84, 612308.93 7794590.48, 612307.19 7794585.07, 612279.53 7794478.69))
311;303035;PRACA;PADRE MARCELINO CHAMPAGNAT;POLYGON ((611343.03 7794606.71, 611328.55 7794610.16, 611327.94 7794608.81, 611330.69 7794606.43, 611346.10 7794595.51, 611348.09 7794595.51, 611348.24 7794596.96, 611348.39 7794598.21, 611348.56 7794599.26, 611349.22 7794600.25, 611350.38 7794601.47, 611349.79 7794604.83, 611343.03 7794606.71))
312;55100;PRACA;PRESIDENTE ARTHUR BERNARDES;POLYGON ((611498.73 7794828.71, 611501.60 7794824.89, 611503.39 7794822.80, 611506.26 7794819.69, 611510.80 7794817.24, 611512.12 7794817.30, 611527.25 7794818.55, 611529.10 7794819.09, 611529.40 7794819.57, 611529.16 7794820.53, 611527.05 7794820.83, 611521.62 7794822.01, 611517.55 7794822.56, 611513.21 7794823.91, 611506.80 7794827.36, 611502.32 7794830.31, 611498.59 7794833.84, 611496.22 7794832.65, 611498.73 7794828.71))
313;73714;PRACA;WENCESLAU BRAZ;POLYGON ((611635.68 7794831.73, 611650.60 7794833.16, 611648.35 7794837.41, 611646.44 7794838.72, 611644.11 7794839.08, 611642.01 7794838.96, 611639.86 7794838.01, 611637.89 7794836.45, 611636.41 7794835.08, 611635.92 7794833.58, 611635.68 7794831.73))
314;65850;PRACA;SILVA GUIMARAES;POLYGON ((611873.15 7794872.39, 611870.11 7794858.87, 611908.65 7794862.36, 611906.90 7794864.97, 611873.15 7794872.39))
140;62027;PRACA;SANTUARIO SAO GERALDO;POLYGON ((615311.05 7799406.82, 615312.56 7799406.11, 615313.15 7799406.16, 615313.75 7799406.25, 615314.53 7799406.39, 615315.30 7799406.57, 615316.03 7799406.78, 615316.74 7799407.02, 615317.40 7799407.26, 615318.04 7799407.53, 615318.67 7799407.84, 615319.29 7799408.18, 615319.92 7799408.98, 615338.39 7799443.68, 615338.30 7799444.45, 615338.16 7799445.21, 615337.87 7799445.99, 615337.52 7799446.75, 615336.98 7799447.66, 615336.44 7799448.56, 615335.98 7799449.29, 615335.51 7799450.01, 615335.03 7799450.67, 615334.54 7799451.31, 615332.55 7799452.43, 615312.46 7799462.69, 615300.92 7799468.78, 615299.25 7799468.96, 615297.75 7799468.84, 615296.98 7799468.84, 615296.38 7799468.66, 615295.84 7799468.60, 615295.31 7799468.48, 615294.88 7799468.06, 615294.46 7799467.30, 615280.96 7799442.72, 615275.39 7799431.66, 615275.39 7799430.52, 615275.28 7799429.74, 615275.33 7799429.09, 615275.70 7799428.37, 615275.87 7799427.53, 615276.17 7799426.87, 615276.47 7799426.45, 615276.83 7799425.86, 615277.67 7799424.96, 615293.95 7799415.98, 615311.05 7799406.82))
143;68111;PRACA;JOAO CANDIDO FELISBERTO;POLYGON ((610225.07 7806923.75, 610232.43 7806914.80, 610232.85 7806914.14, 610239.53 7806906.04, 610239.95 7806905.69, 610240.72 7806905.38, 610241.29 7806905.41, 610241.80 7806905.53, 610242.42 7806905.98, 610252.19 7806913.46, 610253.12 7806914.22, 610253.79 7806915.56, 610253.92 7806917.30, 610253.77 7806918.53, 610253.36 7806919.57, 610249.32 7806924.53, 610248.55 7806925.31, 610239.96 7806935.27, 610229.08 7806947.63, 610228.43 7806948.14, 610227.82 7806948.45, 610226.74 7806948.77, 610225.93 7806948.66, 610225.12 7806948.32, 610214.68 7806939.65, 610214.02 7806939.01, 610213.74 7806938.21, 610213.70 7806937.48, 610214.07 7806936.63, 610214.61 7806935.93, 610225.07 7806923.75))
144;76306;PRACA;PAULO GUSTAVO DO VALE;POLYGON ((605288.89 7803734.19, 605286.53 7803729.34, 605285.23 7803724.14, 605284.99 7803718.78, 605285.93 7803712.68, 605288.18 7803708.18, 605291.73 7803704.16, 605295.16 7803700.85, 605299.77 7803697.77, 605305.21 7803696.35, 605309.17 7803696.00, 605314.19 7803696.35, 605318.64 7803697.80, 605323.79 7803700.32, 605327.32 7803703.69, 605330.16 7803706.52, 605332.88 7803710.59, 605334.14 7803716.73, 605334.18 7803721.77, 605332.76 7803726.62, 605330.87 7803730.92, 605328.51 7803735.73, 605324.48 7803739.99, 605320.58 7803743.18, 605316.33 7803745.78, 605310.89 7803747.08, 605306.48 7803747.90, 605300.81 7803746.73, 605296.10 7803743.77, 605293.86 7803740.81, 605291.24 7803737.67, 605288.89 7803734.19))
145;12454;PRACA;NAIR VILLELA RABELLO;POLYGON ((605976.36 7802936.52, 605933.78 7802955.52, 605932.42 7802955.52, 605937.17 7802949.01, 605971.08 7802905.47, 605973.11 7802902.76, 605974.33 7802902.49, 605975.42 7802904.11, 605979.76 7802933.80, 605978.91 7802935.17, 605978.45 7802935.54, 605977.90 7802935.90, 605977.14 7802936.26, 605976.36 7802936.52))
